Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
                0.00    0.09       1/1           int_init_ [115]
[116]    0.0    0.00    0.09       1         int_init_org_ [116]
                0.00    0.09       1/1           exact_mem_ [117]
                0.00    0.00       1/134615      util_print_ [130]
                0.00    0.00       1/1           spcart_init_ [203]
                0.00    0.00       1/1990125269     bas_check_handle_ [49]
                0.00    0.00       1/10          bas_high_angular_ [215]
                0.00    0.00       1/1           hnd_init_ [233]
                0.00    0.00       1/4           bas_get_so_handle_ [227]
                0.00    0.00       4/334         rtdb_get_ [304]
                0.00    0.00       1/3           int_mem_zero_ [494]
                0.00    0.00       1/216         util_cflush_ [312]
                0.00    0.00       1/216         util_flush_ [313]
                0.00    0.00       1/1           int_bothsp_gc_check_ [605]
                0.00    0.00       1/20002       defnxyz_ [252]
                0.00    0.00       1/1           sp_init_ [635]
                0.00    0.00       1/1           init70_ [596]
                0.00    0.00       1/26          hnd_set_acc_ [384]
                0.00    0.00       1/25          int_acc_std_ [389]
                0.00    0.00       1/1           igamma_init_ [595]
                0.00    0.00       1/2           bas_get_ecp_handle_ [505]
-----------------------------------------------
                0.00    0.09       1/1           int_init_org_ [116]
[117]    0.0    0.00    0.09       1         exact_mem_ [117]
                0.00    0.09       1/1           emem_2e4c_ [118]
                0.00    0.00       1/1           emem_3ov_ [159]
                0.00    0.00       1/1           emem_2e3c_ [164]
                0.00    0.00       1/1           emem_2e2c_ [163]
                0.00    0.00       1/1           emem_1e_ [184]
                0.00    0.00       2/334         rtdb_get_ [304]
                0.00    0.00       2/2           api_is_atomic_basis_ [503]
                0.00    0.00       1/3           int_mem_zero_ [494]
-----------------------------------------------
                0.00    0.09       1/1           exact_mem_ [117]
[118]    0.0    0.00    0.09       1         emem_2e4c_ [118]
                0.09    0.00      20/20          cando_sp_u_ [119]
                0.00    0.00      60/198968664     hf2_ [17]
                0.00    0.00       1/5           int_nbf_max_ [466]
-----------------------------------------------
                0.09    0.00      20/20          emem_2e4c_ [118]
[119]    0.0    0.09    0.00      20         cando_sp_u_ [119]
-----------------------------------------------
                                                 <spontaneous>
[120]    0.0    0.09    0.00                 dabsmax_ [120]
-----------------------------------------------
                                                 <spontaneous>
[121]    0.0    0.07    0.00                 f2c_sizeof_ [121]
-----------------------------------------------
                                                 <spontaneous>
[122]    0.0    0.07    0.00                 multi_reduce2_ [122]
-----------------------------------------------
                0.00    0.06       3/3           rohf_nr_solve_ [15]
[123]    0.0    0.00    0.06       3         ga_orthog_mos_ [123]
                0.00    0.06       3/49          int_1e_ga_ [69]
                0.00    0.00       3/4           ga_orthog_ [165]
                0.00    0.00       3/91          ga_create_atom_blocked_ [189]
                0.00    0.00       3/257         bas_numbf_ [183]
                0.00    0.00       3/23          bas_geom_ [210]
-----------------------------------------------
                0.00    0.06       1/1           scf_ [4]
[124]    0.0    0.00    0.06       1         int_1e_cache_ga_ [124]
                0.00    0.06       3/49          int_1e_ga_ [69]
                0.00    0.00       3/91          ga_create_atom_blocked_ [189]
                0.00    0.00       1/23          bas_geom_ [210]
-----------------------------------------------
                                                 <spontaneous>
[125]    0.0    0.06    0.00                 __intel_ssse3_rep_memcpy [125]
-----------------------------------------------
                0.05    0.00   60000/60000       hf3ois_ [89]
[126]    0.0    0.05    0.00   60000         hf1mke3_ [126]
-----------------------------------------------
                0.00    0.04       1/1           scf_tidy_ [128]
[127]    0.0    0.00    0.04       1         bas_destroy_ [127]
                0.00    0.04       1/4           bas_do_destroy_ [104]
                0.00    0.00       3/4           bas_get_so_handle_ [227]
                0.00    0.00       1/2           bas_get_ecp_handle_ [505]
-----------------------------------------------
                0.00    0.04       1/1           scf_ [4]
[128]    0.0    0.00    0.04       1         scf_tidy_ [128]
                0.00    0.04       1/1           bas_destroy_ [127]
                0.00    0.00       1/2           fock_2e_tidy_ [521]
                0.00    0.00       1/334         rtdb_get_ [304]
                0.00    0.00       1/3           geom_destroy_ [491]
-----------------------------------------------
                                                 <spontaneous>
[129]    0.0    0.04    0.00                 int_acc_set_ [129]
-----------------------------------------------
                0.00    0.00       1/134615      task_ [3]
                0.00    0.00       1/134615      schwarz_init_ [139]
                0.00    0.00       1/134615      movecs_swap_ [196]
                0.00    0.00       1/134615      mull_calc_ [179]
                0.00    0.00       1/134615      scf_init_ [181]
                0.00    0.00       1/134615      geom_print_ [195]
                0.00    0.00       1/134615      geom_input_ [177]
                0.00    0.00       1/134615      geom_getsym0_ [186]
                0.00    0.00       1/134615      util_cite_ [198]
                0.00    0.00       1/134615      dosymops_ [194]
                0.00    0.00       1/134615      int_init_org_ [116]
                0.00    0.00       1/134615      int_init_ [115]
                0.00    0.00       2/134615      scf_lindep_ [140]
                0.00    0.00       2/134615      scf_get_fock_param_ [185]
                0.00    0.00       2/134615      sym_geom_project_ [187]
                0.00    0.00       3/134615      rhf_dens_to_mo_ [35]
                0.00    0.00       3/134615      scf_vectors_guess_ [34]
                0.00    0.00       3/134615      rohf_analyze_ [93]
                0.00    0.00       3/134615      rohf_hessv_2e_ [26]
                0.00    0.00       4/134615      input_parse_ [111]
                0.00    0.00       5/134615      rohf_nr_solve_ [15]
                0.00    0.00       5/134615      print_integrals_ [180]
                0.00    0.00       5/134615      guess_dens_gen_ [144]
                0.00    0.00       7/134615      movecs_write_ [175]
                0.00    0.00       8/134615      rohf_ [14]
                0.00    0.00       9/134615      scf_ [4]
                0.00    0.00      14/134615      MAIN__ [1]
                0.00    0.00      17/134615      rohf_hessv_precond_ [172]
                0.00    0.00      19/134615      file_write_ga_ [169]
                0.00    0.00      19/134615      rohf_energy_ [18]
                0.00    0.00      23/134615      fock_2e_ [6]
                0.00    0.00      30/134615      ga_iter_lsolve_ [24]
                0.00    0.00      56/134615      rohf_search_precond_ [23]
                0.00    0.00      76/134615      rohf_fock_ [20]
                0.00    0.00     115/134615      ao_replicated_ [8]
                0.00    0.00     115/134615      scf_dens_reorder_ [9]
                0.03    0.00  134058/134615      fock_rep_txs_ [10]
[130]    0.0    0.03    0.00  134615         util_print_ [130]
-----------------------------------------------
                0.03    0.00      25/25          dstebz3_ [132]
[131]    0.0    0.03    0.00      25         dlaebz2_ [131]
-----------------------------------------------
                0.00    0.03      10/10          pstebz10_ [136]
[132]    0.0    0.00    0.03      10         dstebz3_ [132]
                0.03    0.00      25/25          dlaebz2_ [131]
-----------------------------------------------
                0.00    0.03       5/5           pdspev_ [134]
[133]    0.0    0.00    0.03       5         pdspev [133]
                0.00    0.03       5/5           pdspevx [135]
                0.00    0.00      15/130         pdiff [325]
                0.00    0.00      10/25          mapchk_ [390]
                0.00    0.00      10/837         count_list [286]
                0.00    0.00      10/50          pgexit [355]
                0.00    0.00       5/1417        mxmynd_ [270]
                0.00    0.00       5/31          mxinit_ [380]
                0.00    0.00       5/1519        mxnprc_ [266]
                0.00    0.00       5/10          mapdif_ [435]
                0.00    0.00       5/15          memreq_ [418]
                0.00    0.00       5/20          reduce_maps [407]
-----------------------------------------------
                0.00    0.03       5/5           gai_diag_std_ [137]
[134]    0.0    0.00    0.03       5         pdspev_ [134]
                0.00    0.03       5/5           pdspev [133]
                0.00    0.00      15/837         count_list [286]
                0.00    0.00       5/31          mxinit_ [380]
                0.00    0.00       5/1417        mxmynd_ [270]
                0.00    0.00       5/40          fil_mapvec_ [362]
-----------------------------------------------
                0.00    0.03       5/5           pdspev [133]
[135]    0.0    0.00    0.03       5         pdspevx [135]
                0.00    0.03       5/5           pstebz10_ [136]
                0.00    0.00      35/760         gsum00 [288]
                0.00    0.00      20/837         count_list [286]
                0.00    0.00      20/130         pdiff [325]
                0.00    0.00      10/25          mapchk_ [390]
                0.00    0.00      10/50          pgexit [355]
                0.00    0.00      10/10          mdiff1_ [436]
                0.00    0.00       5/1417        mxmynd_ [270]
                0.00    0.00       5/1519        mxnprc_ [266]
                0.00    0.00       5/10          mapdif_ [435]
                0.00    0.00       5/15          memreq_ [418]
                0.00    0.00       5/20          reduce_maps [407]
                0.00    0.00       5/5           mem_cpy [468]
                0.00    0.00       5/5           tred2 [476]
                0.00    0.00       5/5           pstein5 [474]
                0.00    0.00       5/5           pstein4 [473]
                0.00    0.00       5/5           sorteig [475]
                0.00    0.00       5/5           mxm25 [471]
-----------------------------------------------
                0.00    0.03       5/5           pdspevx [135]
[136]    0.0    0.00    0.03       5         pstebz10_ [136]
                0.00    0.03      10/10          dstebz3_ [132]
                0.00    0.00      25/130         pdiff [325]
                0.00    0.00      10/50          pgexit [355]
                0.00    0.00       5/1417        mxmynd_ [270]
                0.00    0.00       5/1519        mxnprc_ [266]
                0.00    0.00       5/25          mapchk_ [390]
                0.00    0.00       5/95          reduce_list2 [337]
                0.00    0.00       5/5           menode_ [469]
                0.00    0.00       5/5           peigs_tldlfact [472]
-----------------------------------------------
                                                 <spontaneous>
[137]    0.0    0.00    0.03                 gai_diag_std_ [137]
                0.00    0.03       5/5           pdspev_ [134]
                0.00    0.00       5/5           fmemreq_ [460]
-----------------------------------------------
                0.03    0.00 2569480/2569480     hnd_stvint1_ [106]
[138]    0.0    0.03    0.00 2569480         hnd_sxyz_ [138]
-----------------------------------------------
                0.00    0.02       1/1           scf_ [4]
[139]    0.0    0.00    0.02       1         schwarz_init_ [139]
                0.00    0.02    5050/198968574     int_2e4c_ [16]
                0.00    0.00       1/134615      util_print_ [130]
                0.00    0.00       1/1           int_mem_2e4c_ [229]
                0.00    0.00       1/57          bas_numcont_ [205]
                0.00    0.00    6100/817027      bas_cn2bfr_ [236]
                0.00    0.00    5260/5260        comp4_insert_ [258]
                0.00    0.00     230/412324      bas_ce2cnr_ [239]
                0.00    0.00     212/60947       nxtask_ [243]
                0.00    0.00       3/78          ifill_ [343]
                0.00    0.00       2/26          hnd_set_acc_ [384]
                0.00    0.00       1/412479      geom_ncent_ [238]
                0.00    0.00       1/1           int_acc_high_ [604]
                0.00    0.00       1/25          int_acc_std_ [389]
-----------------------------------------------
                0.00    0.02       1/1           scf_vectors_guess_ [34]
[140]    0.0    0.00    0.02       1         scf_lindep_ [140]
                0.00    0.02       1/49          int_1e_ga_ [69]
                0.00    0.00       2/134615      util_print_ [130]
                0.00    0.00       1/91          ga_create_atom_blocked_ [189]
                0.00    0.00       1/257         bas_numbf_ [183]
                0.00    0.00       2/334         rtdb_get_ [304]
-----------------------------------------------
                0.02    0.00   60000/60000       hf3ois_ [89]
[141]    0.0    0.02    0.00   60000         hf1set3_ [141]
-----------------------------------------------
                0.01    0.01   60000/60000       hf3ois_ [89]
[142]    0.0    0.01    0.01   60000         hfabc_ [142]
                0.01    0.00 1116000/1794641596     getnxyz_ [47]
-----------------------------------------------
                0.00    0.01       1/1           scf_vectors_guess_ [34]
[143]    0.0    0.00    0.01       1         guess_dens_ [143]
                0.00    0.01       1/1           guess_dens_gen_ [144]
-----------------------------------------------
                0.00    0.01       1/1           guess_dens_ [143]
[144]    0.0    0.00    0.01       1         guess_dens_gen_ [144]
                0.00    0.01       1/1           datoms_ [145]
                0.00    0.00       5/134615      util_print_ [130]
                0.00    0.00       1/198980620     dfill_ [57]
                0.00    0.00       1/56          util_print_centered_ [353]
                0.00    0.00       1/1           guess_mem_ [590]
                0.00    0.00       1/334         rtdb_get_ [304]
                0.00    0.00       1/8           rtdb_get_info_ [442]
-----------------------------------------------
                                   2             datoms_ [145]
                0.00    0.01       1/1           guess_dens_gen_ [144]
[145]    0.0    0.00    0.01       1+2       datoms_ [145]
                0.00    0.01       1/1           atomd_ [146]
                0.00    0.00      10/1591964910     bas_continfo_ [44]
                0.00    0.00       1/1           atscf_ecp_ [217]
                0.00    0.00       5/5           bas_get_coeff_ [223]
                0.00    0.00       5/5           bas_get_exponent_ [224]
                0.00    0.00      22/1212        geom_cent_get_ [275]
                0.00    0.00      21/412324      bas_ce2cnr_ [239]
                0.00    0.00      21/1033        geom_tag_to_element_ [283]
                0.00    0.00      21/298061      bas_ce2bfr_ [240]
                0.00    0.00      20/20          creded_ [402]
                0.00    0.00       5/817027      bas_cn2bfr_ [236]
                0.00    0.00       2/412479      geom_ncent_ [238]
                0.00    0.00       1/216         util_cflush_ [312]
                0.00    0.00       1/216         util_flush_ [313]
                                   2             datoms_ [145]
-----------------------------------------------
                0.00    0.01       1/1           datoms_ [145]
[146]    0.0    0.00    0.01       1         atomd_ [146]
                0.00    0.01      18/18          hamild_ [147]
                0.00    0.00       1/1           densid_z_ [219]
                0.00    0.00      54/54          orderd_ [354]
                0.00    0.00      38/38          trafsd_ [368]
                0.00    0.00      36/36          tramad_ [369]
                0.00    0.00      36/38          jacod_ [366]
                0.00    0.00      18/18          tracd_ [413]
                0.00    0.00      18/18          densid_ [412]
                0.00    0.00      18/18          cmergd_ [411]
                0.00    0.00       2/39645       inp_strlen_ [251]
                0.00    0.00       2/2           shalfd_ [543]
                0.00    0.00       2/2           starcd_ [545]
                0.00    0.00       1/1           atcond_ [553]
                0.00    0.00       1/1           oeigd_ [615]
                0.00    0.00       1/1           outpud_ [616]
-----------------------------------------------
                0.00    0.01      18/18          atomd_ [146]
[147]    0.0    0.00    0.01      18         hamild_ [147]
                0.01    0.00      18/18          teigd_ [148]
-----------------------------------------------
                0.01    0.00      18/18          hamild_ [147]
[148]    0.0    0.01    0.00      18         teigd_ [148]
-----------------------------------------------
                                                 <spontaneous>
[149]    0.0    0.01    0.00                 MA_pop_stack [149]
-----------------------------------------------
                                                 <spontaneous>
[150]    0.0    0.01    0.00                 NGA_Unlock [150]
-----------------------------------------------
                                                 <spontaneous>
[151]    0.0    0.01    0.00                 comex_nbgets [151]
-----------------------------------------------
                                                 <spontaneous>
[152]    0.0    0.01    0.00                 comex_wait_proc [152]
-----------------------------------------------
                                                 <spontaneous>
[153]    0.0    0.01    0.00                 for_read_seq_fmt [153]
-----------------------------------------------
                                                 <spontaneous>
[154]    0.0    0.01    0.00                 for_write_seq [154]
-----------------------------------------------
                                                 <spontaneous>
[155]    0.0    0.01    0.00                 __intel_new_memset [155]
-----------------------------------------------
                                                 <spontaneous>
[156]    0.0    0.01    0.00                 _intel_fast_memcmp [156]
-----------------------------------------------
                0.01    0.00   46460/46460       hnd_stvint1_ [106]
[157]    0.0    0.01    0.00   46460         hnd_txyz_ [157]
-----------------------------------------------
                0.00    0.00  107800/107800      fock_rep_txs_ [10]
[158]    0.0    0.00    0.00  107800         int_2e4c_price_ [158]
                0.00    0.00  215600/796200704     cando_txs_ [53]
-----------------------------------------------
                0.00    0.00       1/1           exact_mem_ [117]
[159]    0.0    0.00    0.00       1         emem_3ov_ [159]
                0.00    0.00      35/60035       hf3ois_ [89]
                0.00    0.00       1/5           int_nbf_max_ [466]
-----------------------------------------------
                0.00    0.00     200/112600      bas_vec_info_ [174]
                0.00    0.00    2300/112600      scf_dens_reorder_ [9]
                0.00    0.00  110100/112600      fock_rep_txs_ [10]
[160]    0.0    0.00    0.00  112600         bas_cn2ce_ [160]
                0.00    0.00  112600/1990125269     bas_check_handle_ [49]
-----------------------------------------------
                0.00    0.00  110100/110100      fock_rep_txs_ [10]
[161]    0.0    0.00    0.00  110100         bas_cn2uce_ [161]
                0.00    0.00  110100/1990125269     bas_check_handle_ [49]
-----------------------------------------------
                0.00    0.00      23/60477       ao_fock_2e_ [7]
                0.00    0.00   60454/60477       fock_rep_txs_ [10]
[162]    0.0    0.00    0.00   60477         intb_mem_2e4c_ [162]
                0.00    0.00   60477/199079057     int_chk_init_ [87]
-----------------------------------------------
                0.00    0.00       1/1           exact_mem_ [117]
[163]    0.0    0.00    0.00       1         emem_2e2c_ [163]
                0.00    0.00      15/198968664     hf2_ [17]
                0.00    0.00       1/5           int_nbf_max_ [466]
-----------------------------------------------
                0.00    0.00       1/1           exact_mem_ [117]
[164]    0.0    0.00    0.00       1         emem_2e3c_ [164]
                0.00    0.00      15/198968664     hf2_ [17]
                0.00    0.00       1/5           int_nbf_max_ [466]
-----------------------------------------------
                0.00    0.00       1/4           rhf_dens_to_mo_ [35]
                0.00    0.00       3/4           ga_orthog_mos_ [123]
[165]    0.0    0.00    0.00       4         ga_orthog_ [165]
                0.00    0.00       4/4           ga_orthog_vecs_ [166]
-----------------------------------------------
                0.00    0.00       4/4           ga_orthog_ [165]
[166]    0.0    0.00    0.00       4         ga_orthog_vecs_ [166]
                0.00    0.00    1440/198980620     dfill_ [57]
-----------------------------------------------
                                   3             rohf_canon_sub0_ [167]
                0.00    0.00       3/6           rohf_canon_ [168]
                0.00    0.00       3/6           rohf_canon_subspace_ [173]
[167]    0.0    0.00    0.00       6+3       rohf_canon_sub0_ [167]
                0.00    0.00     540/198980620     dfill_ [57]
                                   3             rohf_canon_sub0_ [167]
-----------------------------------------------
                0.00    0.00       1/3           rohf_nr_solve_ [15]
                0.00    0.00       2/3           rohf_search_precond_ [23]
[168]    0.0    0.00    0.00       3         rohf_canon_ [168]
                0.00    0.00       3/6           rohf_canon_sub0_ [167]
                0.00    0.00       3/3           rohf_canon_subspace_ [173]
                0.00    0.00       3/3           rohf_get_fock_ [495]
                0.00    0.00       3/6           movecs_fix_phase_ [451]
-----------------------------------------------
                                  19             file_write_ga_ [169]
                0.00    0.00      19/19          rohf_dumpfock_ [170]
[169]    0.0    0.00    0.00      19+19      file_write_ga_ [169]
                0.00    0.00      19/134615      util_print_ [130]
                0.00    0.00      38/39645       inp_strlen_ [251]
                                  19             file_write_ga_ [169]
-----------------------------------------------
                0.00    0.00      19/19          rohf_fock_ [20]
[170]    0.0    0.00    0.00      19         rohf_dumpfock_ [170]
                0.00    0.00      19/19          file_write_ga_ [169]
                0.00    0.00      38/44          util_file_name_ [361]
-----------------------------------------------
                0.00    0.00      17/17          ga_iter_lsolve_ [24]
[171]    0.0    0.00    0.00      17         ga_precond_project_ [171]
                0.00    0.00      17/17          rohf_hessv_precond_ [172]
-----------------------------------------------
                0.00    0.00      17/17          ga_precond_project_ [171]
[172]    0.0    0.00    0.00      17         rohf_hessv_precond_ [172]
                0.00    0.00      17/134615      util_print_ [130]
                0.00    0.00      17/17          rohf_hdiag_scale_ [199]
-----------------------------------------------
                0.00    0.00       3/3           rohf_canon_ [168]
[173]    0.0    0.00    0.00       3         rohf_canon_subspace_ [173]
                0.00    0.00       3/6           rohf_canon_sub0_ [167]
-----------------------------------------------
                0.00    0.00       1/2           mull_calc_ [179]
                0.00    0.00       1/2           movecs_print_anal_ [97]
[174]    0.0    0.00    0.00       2         bas_vec_info_ [174]
                0.00    0.00     200/1591964910     bas_continfo_ [44]
                0.00    0.00     200/112600      bas_cn2ce_ [160]
                0.00    0.00       2/257         bas_numbf_ [183]
                0.00    0.00       2/57          bas_numcont_ [205]
                0.00    0.00       2/23          bas_geom_ [210]
                0.00    0.00     200/817027      bas_cn2bfr_ [236]
                0.00    0.00     200/260         geom_cent_tag_ [308]
                0.00    0.00     200/1033        geom_tag_to_element_ [283]
                0.00    0.00       2/412479      geom_ncent_ [238]
-----------------------------------------------
                0.00    0.00       1/7           scf_vectors_guess_ [34]
                0.00    0.00       6/7           scf_movecs_write_ [176]
[175]    0.0    0.00    0.00       7         movecs_write_ [175]
                0.00    0.00       7/134615      util_print_ [130]
                0.00    0.00       7/7           bas_checksum_ [216]
                0.00    0.00       7/23          bas_geom_ [210]
                0.00    0.00       7/9           bas_name_ [214]
                0.00    0.00    1260/1260        swrite_ [273]
                0.00    0.00      28/39645       inp_strlen_ [251]
                0.00    0.00       7/7           geom_checksum_ [444]
                0.00    0.00       7/7           bq_get_active_ [443]
                0.00    0.00       7/8           rtdb_get_info_ [442]
                0.00    0.00       7/334         rtdb_get_ [304]
                0.00    0.00       7/27          geom_nuc_rep_energy_ [382]
-----------------------------------------------
                0.00    0.00       1/6           scf_ [4]
                0.00    0.00       5/6           rohf_nr_solve_ [15]
[176]    0.0    0.00    0.00       6         scf_movecs_write_ [176]
                0.00    0.00       6/7           movecs_write_ [175]
-----------------------------------------------
                0.00    0.00       1/1           input_parse_ [111]
[177]    0.0    0.00    0.00       1         geom_input_ [177]
                0.00    0.00       1/1           geom_getsym0_ [186]
                0.00    0.00       1/1           sym_geom_project_ [187]
                0.00    0.00       1/134615      util_print_ [130]
                0.00    0.00       1/1           geom_print_ [195]
                0.00    0.00       2/198980620     dfill_ [57]
                0.00    0.00     278/18216       inp_compare_ [253]
                0.00    0.00      80/113         inp_f_ [332]
                0.00    0.00      45/197         inp_a_ [316]
                0.00    0.00      21/64          inp_set_field_ [348]
                0.00    0.00      21/125         inp_read_ [328]
                0.00    0.00      20/1033        geom_tag_to_element_ [283]
                0.00    0.00      20/20          geom_atn_to_default_mass_ [404]
                0.00    0.00       2/2           geom_check_input_quants_ [524]
                0.00    0.00       1/3           geom_create_ [490]
                0.00    0.00       1/1038        inp_lcase_ [282]
                0.00    0.00       1/1           geom_set_user_units_ [585]
                0.00    0.00       1/3           geom_get_user_scale_ [492]
                0.00    0.00       1/3           geom_systype_get_ [493]
                0.00    0.00       1/1           geom_cart_set_ [562]
                0.00    0.00       1/1           geom_vel_set_ [587]
                0.00    0.00       1/1           geom_masses_set_ [569]
                0.00    0.00       1/1           geom_nucexps_set_ [574]
                0.00    0.00       1/1           geom_charge_center_ [564]
                0.00    0.00       1/2           geom_cart_get_ [523]
                0.00    0.00       1/334         rtdb_get_ [304]
                0.00    0.00       1/1           geom_rtdb_store_ [584]
                0.00    0.00       1/1           geom_verify_coords_ [588]
                0.00    0.00       1/3           geom_destroy_ [491]
                0.00    0.00       1/39645       inp_strlen_ [251]
                0.00    0.00       1/56          util_print_centered_ [353]
                0.00    0.00       1/1           geom_print_xyz_ [579]
                0.00    0.00       1/216         util_cflush_ [312]
                0.00    0.00       1/216         util_flush_ [313]
                0.00    0.00       1/1           geom_print_distances_ [576]
                0.00    0.00       1/1           geom_print_angles_ [575]
-----------------------------------------------
                0.00    0.00       1/1           rohf_analyze_ [93]
[178]    0.0    0.00    0.00       1         mull_pop_ [178]
                0.00    0.00       1/1           mull_calc_ [179]
                0.00    0.00       1/91          ga_create_atom_blocked_ [189]
                0.00    0.00       1/57          bas_numcont_ [205]
                0.00    0.00       1/257         bas_numbf_ [183]
                0.00    0.00      20/298061      bas_ce2bfr_ [240]
                0.00    0.00       1/412479      geom_ncent_ [238]
-----------------------------------------------
                0.00    0.00       1/1           mull_pop_ [178]
[179]    0.0    0.00    0.00       1         mull_calc_ [179]
                0.00    0.00       1/2           bas_vec_info_ [174]
                0.00    0.00       1/134615      util_print_ [130]
                0.00    0.00       2/198980620     dfill_ [57]
                0.00    0.00       1/23          bas_geom_ [210]
                0.00    0.00       1/257         bas_numbf_ [183]
                0.00    0.00     100/817027      bas_cn2bfr_ [236]
                0.00    0.00      40/412324      bas_ce2cnr_ [239]
                0.00    0.00      40/1212        geom_cent_get_ [275]
                0.00    0.00      20/20          get_atom_block_ [405]
                0.00    0.00      20/1033        geom_tag_to_element_ [283]
                0.00    0.00       4/39645       inp_strlen_ [251]
                0.00    0.00       2/58          ecce_print1_ [351]
-----------------------------------------------
                0.00    0.00       1/1           scf_ [4]
[180]    0.0    0.00    0.00       1         print_integrals_ [180]
                0.00    0.00       5/134615      util_print_ [130]
-----------------------------------------------
                0.00    0.00       1/1           scf_ [4]
[181]    0.0    0.00    0.00       1         scf_init_ [181]
                0.00    0.00       1/1           bas_rtdb_load_ [190]
                0.00    0.00       1/134615      util_print_ [130]
                0.00    0.00       1/2           scf_get_fock_param_ [185]
                0.00    0.00       1/1           scf_get_conv_info_ [220]
                0.00    0.00       1/9           bas_name_ [214]
                0.00    0.00       1/257         bas_numbf_ [183]
                0.00    0.00       9/334         rtdb_get_ [304]
                0.00    0.00       5/44          rtdb_cget_ [360]
                0.00    0.00       4/90          rtdb_put_ [339]
                0.00    0.00       2/2           bgj_print_ [507]
                0.00    0.00       2/26          sym_number_ops_ [387]
                0.00    0.00       1/70          bgj_have_xc_ [347]
                0.00    0.00       1/3           geom_create_ [490]
                0.00    0.00       1/2           geom_rtdb_load_ [525]
                0.00    0.00       1/4           bas_create_ [477]
                0.00    0.00       1/44          util_file_name_ [361]
                0.00    0.00       1/1           util_file_name_resolve_ [643]
                0.00    0.00       1/1           geom_nuc_charge_ [572]
                0.00    0.00       1/2           inp_ucase_ [531]
                0.00    0.00       1/35          rtdb_cput_ [370]
                0.00    0.00       1/78          ifill_ [343]
-----------------------------------------------
                0.00    0.00       4/19          spcart_cart_overlap_ [202]
                0.00    0.00      15/19          emem_1e_ [184]
[182]    0.0    0.00    0.00      19         hf1_ [182]
                0.00    0.00       2/397937150     hfset_ [30]
                0.00    0.00       2/397937070     hfmke_ [37]
                0.00    0.00       2/2           hf2oi_ [209]
-----------------------------------------------
                0.00    0.00       1/257         scf_lindep_ [140]
                0.00    0.00       1/257         mull_pop_ [178]
                0.00    0.00       1/257         mull_calc_ [179]
                0.00    0.00       1/257         scf_init_ [181]
                0.00    0.00       1/257         movecs_print_anal_ [97]
                0.00    0.00       2/257         bas_vec_info_ [174]
                0.00    0.00       3/257         ga_orthog_mos_ [123]
                0.00    0.00      19/257         rohf_fock_ [20]
                0.00    0.00      23/257         ao_replicated_ [8]
                0.00    0.00      23/257         ao_fock_2e_ [7]
                0.00    0.00      91/257         ga_create_atom_blocked_ [189]
                0.00    0.00      91/257         util_atom_blocked_ [201]
[183]    0.0    0.00    0.00     257         bas_numbf_ [183]
                0.00    0.00     257/1990125269     bas_check_handle_ [49]
-----------------------------------------------
                0.00    0.00       1/1           exact_mem_ [117]
[184]    0.0    0.00    0.00       1         emem_1e_ [184]
                0.00    0.00      15/19          hf1_ [182]
                0.00    0.00       1/5           int_nbf_max_ [466]
-----------------------------------------------
                0.00    0.00       1/2           scf_vectors_guess_ [34]
                0.00    0.00       1/2           scf_init_ [181]
[185]    0.0    0.00    0.00       2         scf_get_fock_param_ [185]
                0.00    0.00       2/134615      util_print_ [130]
                0.00    0.00      28/334         rtdb_get_ [304]
                0.00    0.00       2/44          rtdb_cget_ [360]
                0.00    0.00       2/44          util_file_name_ [361]
-----------------------------------------------
                0.00    0.00       1/1           geom_input_ [177]
[186]    0.0    0.00    0.00       1         geom_getsym0_ [186]
                0.00    0.00       1/134615      util_print_ [130]
                0.00    0.00       1/1           sym_nwc_ [197]
-----------------------------------------------
                0.00    0.00       1/1           geom_input_ [177]
[187]    0.0    0.00    0.00       1         sym_geom_project_ [187]
                0.00    0.00       2/134615      util_print_ [130]
                0.00    0.00       1/414079      geom_check_handle_ [237]
                0.00    0.00       1/26          sym_number_ops_ [387]
                0.00    0.00       1/6           sym_init_inv_op_ [452]
                0.00    0.00       1/5           geom_compute_values_ [461]
-----------------------------------------------
                0.00    0.00      17/34          rohf_make_shift_ [200]
                0.00    0.00      17/34          rohf_hdiag_scale_ [199]
[188]    0.0    0.00    0.00      34         ga_get_diagonal_ [188]
                0.00    0.00      34/198980620     dfill_ [57]
-----------------------------------------------
                0.00    0.00       1/91          scf_lindep_ [140]
                0.00    0.00       1/91          mull_pop_ [178]
                0.00    0.00       1/91          scf_vectors_guess_ [34]
                0.00    0.00       2/91          rhf_dens_to_mo_ [35]
                0.00    0.00       2/91          rohf_analyze_ [93]
                0.00    0.00       3/91          ga_get2eri_ [71]
                0.00    0.00       3/91          int_1e_cache_ga_ [124]
                0.00    0.00       3/91          ga_orthog_mos_ [123]
                0.00    0.00      18/91          rohf_hessv_2e_ [26]
                0.00    0.00      57/91          rohf_fock_ [20]
[189]    0.0    0.00    0.00      91         ga_create_atom_blocked_ [189]
                0.00    0.00      91/257         bas_numbf_ [183]
                0.00    0.00      91/91          util_atom_blocked_ [201]
-----------------------------------------------
                0.00    0.00       1/1           scf_init_ [181]
[190]    0.0    0.00    0.00       1         bas_rtdb_load_ [190]
